comuna,nombre_campamento,anio_llegada,situacion_habitacional_anterior,tipo_vivienda,tiene_electricidad,fuente_agua,tiene_saneamiento,coord_x,coord_y,geometry,antiguedad_hogar
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.934084876635,-33.6449285926618,POINT (-70.934084876635 -33.6449285926618),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9339265991775,-33.6553023617055,POINT (-70.9339265991775 -33.6553023617055),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9337827563088,-33.6555288391846,POINT (-70.9337827563088 -33.6555288391846),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9335123064398,-33.6561613126844,POINT (-70.9335123064398 -33.6561613126844),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9335447106004,-33.6564663730843,POINT (-70.9335447106004 -33.6564663730843),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9339477904063,-33.6563737221117,POINT (-70.9339477904063 -33.6563737221117),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9338611689374,-33.6564309367727,POINT (-70.9338611689374 -33.6564309367727),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9338312491019,-33.6569048543288,POINT (-70.9338312491019 -33.6569048543288),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.931822101782,-33.6548346287664,POINT (-70.931822101782 -33.6548346287664),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9315205666088,-33.6535385910187,POINT (-70.9315205666088 -33.6535385910187),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9316268638869,-33.6527413883583,POINT (-70.9316268638869 -33.6527413883583),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9332148245728,-33.6531958985482,POINT (-70.9332148245728 -33.6531958985482),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9332904854577,-33.6504681949376,POINT (-70.9332904854577 -33.6504681949376),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9323286669667,-33.6562419359623,POINT (-70.9323286669667 -33.6562419359623),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9332555948714,-33.6577963325808,POINT (-70.9332555948714 -33.6577963325808),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9332536060918,-33.6581239275144,POINT (-70.9332536060918 -33.6581239275144),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9331844800942,-33.658277071206,POINT (-70.9331844800942 -33.658277071206),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9329590441356,-33.6583739812732,POINT (-70.9329590441356 -33.6583739812732),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9334584977385,-33.6591198436052,POINT (-70.9334584977385 -33.6591198436052),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9336374843276,-33.6595993288297,POINT (-70.9336374843276 -33.6595993288297),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9317684919371,-33.655148450264,POINT (-70.9317684919371 -33.655148450264),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9327277234663,-33.654827635141,POINT (-70.9327277234663 -33.654827635141),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9338953351095,-33.6569056685913,POINT (-70.9338953351095 -33.6569056685913),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9324817563418,-33.6514597966352,POINT (-70.9324817563418 -33.6514597966352),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9330770616667,-33.6508801629013,POINT (-70.9330770616667 -33.6508801629013),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9326052533711,-33.6505375658834,POINT (-70.9326052533711 -33.6505375658834),
13602,1360206,2021.0,Propietario y pagando dividendo,4.0,No informado,Camión aljibe,No informado,-70.9920609966175,-33.6866482500524,POINT (-70.9920609966175 -33.6866482500524),3.0
13602,1360206,2020.0,Allegado,4.0,No informado,Camión aljibe,No informado,-70.9918323124297,-33.6866477099324,POINT (-70.9918323124297 -33.6866477099324),4.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9917033333333,-33.6866783333333,POINT (-70.9917033333333 -33.6866783333333),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9914588755218,-33.6867364835623,POINT (-70.9914588755218 -33.6867364835623),
13602,1360206,2022.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.9907287435077,-33.6867332252725,POINT (-70.9907287435077 -33.6867332252725),2.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9906006419379,-33.6866811865341,POINT (-70.9906006419379 -33.6866811865341),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9902650288019,-33.6867283349154,POINT (-70.9902650288019 -33.6867283349154),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9896248685301,-33.6858989942356,POINT (-70.9896248685301 -33.6858989942356),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9896303629195,-33.6860806642406,POINT (-70.9896303629195 -33.6860806642406),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9901252865907,-33.6866123745778,POINT (-70.9901252865907 -33.6866123745778),
13602,1360206,2024.0,Propietario y pagando dividendo,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9922401917443,-33.6866864016411,POINT (-70.9922401917443 -33.6866864016411),0.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9919175662213,-33.6866414110573,POINT (-70.9919175662213 -33.6866414110573),
13602,1360206,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.9917754345938,-33.6867968353404,POINT (-70.9917754345938 -33.6867968353404),3.0
13602,1360206,2024.0,Propietario y sin deuda,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9915643962754,-33.6866819930026,POINT (-70.9915643962754 -33.6866819930026),0.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9912671622835,-33.6867622037652,POINT (-70.9912671622835 -33.6867622037652),
13602,1360206,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.9910428249754,-33.6867171694054,POINT (-70.9910428249754 -33.6867171694054),3.0
13602,1360206,2015.0,Propietario y sin deuda,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9899090003352,-33.6860028201228,POINT (-70.9899090003352 -33.6860028201228),9.0
13602,1360206,2021.0,Propietario y pagando dividendo,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9899346296861,-33.6870587226907,POINT (-70.9899346296861 -33.6870587226907),3.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9915632250238,-33.6878649941098,POINT (-70.9915632250238 -33.6878649941098),
13602,1360206,2020.0,No informado,4.0,No informado,No informado,No informado,-70.9902866042734,-33.6875363300231,POINT (-70.9902866042734 -33.6875363300231),4.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9896609349044,-33.6872096103404,POINT (-70.9896609349044 -33.6872096103404),
13602,1360206,2021.0,No informado,2.0,No informado,No informado,No informado,-70.9911075517185,-33.6872264661213,POINT (-70.9911075517185 -33.6872264661213),3.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9908289526534,-33.6869606375927,POINT (-70.9908289526534 -33.6869606375927),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9908138997202,-33.6875723228388,POINT (-70.9908138997202 -33.6875723228388),
13602,1360206,2020.0,Propietario y sin deuda,3.0,No informado,No informado,No informado,-70.9894562049101,-33.6871116958155,POINT (-70.9894562049101 -33.6871116958155),4.0
13602,1360206,2019.0,Arrendatario,3.0,No informado,Camión aljibe,No informado,-70.9904628806564,-33.6872922163584,POINT (-70.9904628806564 -33.6872922163584),5.0
13602,1360206,2024.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.9906298160763,-33.6873632740118,POINT (-70.9906298160763 -33.6873632740118),0.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9911890797275,-33.6874374511701,POINT (-70.9911890797275 -33.6874374511701),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9910131625457,-33.6876539516836,POINT (-70.9910131625457 -33.6876539516836),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9911981945398,-33.6877093988083,POINT (-70.9911981945398 -33.6877093988083),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9900474139301,-33.6862677155864,POINT (-70.9900474139301 -33.6862677155864),
13602,1360206,2022.0,Propietario y pagando dividendo,2.0,No informado,"Río, vertiente, etc.",No informado,-70.987916848838,-33.6868460714732,POINT (-70.987916848838 -33.6868460714732),2.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.988509476087,-33.6866277436599,POINT (-70.988509476087 -33.6866277436599),
13602,1360206,2024.0,Propietario y sin deuda,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9896861244527,-33.6865887518204,POINT (-70.9896861244527 -33.6865887518204),0.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9912999603689,-33.686976496939,POINT (-70.9912999603689 -33.686976496939),
13602,1360206,2017.0,Propietario y pagando dividendo,2.0,No informado,"Río, vertiente, etc.",No informado,-70.9916752514006,-33.6873144083475,POINT (-70.9916752514006 -33.6873144083475),7.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9866822377076,-33.6851492057589,POINT (-70.9866822377076 -33.6851492057589),
13602,1360206,1970.0,Allegado,3.0,No,Camión aljibe,No informado,-70.9877465331445,-33.6853278282702,POINT (-70.9877465331445 -33.6853278282702),54.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9880250985323,-33.6863242707198,POINT (-70.9880250985323 -33.6863242707198),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9887224019687,-33.6866894187106,POINT (-70.9887224019687 -33.6866894187106),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9883544029428,-33.6863988082674,POINT (-70.9883544029428 -33.6863988082674),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9887709842569,-33.6858481298814,POINT (-70.9887709842569 -33.6858481298814),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9888306845584,-33.6862586507468,POINT (-70.9888306845584 -33.6862586507468),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.98939016009,-33.6861287643323,POINT (-70.98939016009 -33.6861287643323),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9920519470849,-33.6872729914754,POINT (-70.9920519470849 -33.6872729914754),
13602,1360206,2019.0,Arrendatario,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9915853529034,-33.6871003989362,POINT (-70.9915853529034 -33.6871003989362),5.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9920426629052,-33.6868414586735,POINT (-70.9920426629052 -33.6868414586735),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9956323346395,-33.6894351968317,POINT (-70.9956323346395 -33.6894351968317),
13602,1360206,2022.0,Arrendatario,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9948366131144,-33.6891183030615,POINT (-70.9948366131144 -33.6891183030615),2.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9947233465277,-33.6892501253074,POINT (-70.9947233465277 -33.6892501253074),
13602,1360206,2023.0,Propietario y pagando dividendo,3.0,No informado,"Río, vertiente, etc.",No informado,-70.994633788326,-33.6883981311592,POINT (-70.994633788326 -33.6883981311592),1.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9936882297736,-33.6885324598222,POINT (-70.9936882297736 -33.6885324598222),
13602,1360206,2022.0,Arrendatario,2.0,No informado,"Río, vertiente, etc.",No informado,-70.993768993685,-33.6878097927478,POINT (-70.993768993685 -33.6878097927478),2.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9954369352881,-33.689375906201,POINT (-70.9954369352881 -33.689375906201),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9951690759416,-33.689093775691,POINT (-70.9951690759416 -33.689093775691),
13602,1360206,2019.0,No informado,3.0,No,"Río, vertiente, etc.",No informado,-70.9945571723271,-33.6890075768987,POINT (-70.9945571723271 -33.6890075768987),5.0
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9943865638142,-33.6887369986764,POINT (-70.9943865638142 -33.6887369986764),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9935484664807,-33.6876964351363,POINT (-70.9935484664807 -33.6876964351363),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9932680140874,-33.6876624757263,POINT (-70.9932680140874 -33.6876624757263),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9932331385964,-33.6874602767136,POINT (-70.9932331385964 -33.6874602767136),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9934933704538,-33.6874525918246,POINT (-70.9934933704538 -33.6874525918246),
13602,1360206,,No informado,No informado,No informado,No informado,No informado,-70.9937806689441,-33.6874841587294,POINT (-70.9937806689441 -33.6874841587294),
13119,1311905,2005.0,Propietario y sin deuda,4.0,No informado,Camión aljibe,No informado,-70.7330420229314,-33.4908983988298,POINT (-70.7330420229314 -33.4908983988298),19.0
13119,1311905,2024.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No,-70.7335453619255,-33.4906522354348,POINT (-70.7335453619255 -33.4906522354348),0.0
13119,1311905,2024.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No,-70.7319440196263,-33.490759189756,POINT (-70.7319440196263 -33.490759189756),0.0
13119,1311905,2024.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.7319104508197,-33.4907807695049,POINT (-70.7319104508197 -33.4907807695049),0.0
13119,1311905,2018.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.7327685254464,-33.4907989027022,POINT (-70.7327685254464 -33.4907989027022),6.0
13119,1311905,2024.0,Allegado,3.0,No informado,Camión aljibe,No,-70.7326904621394,-33.4908513718102,POINT (-70.7326904621394 -33.4908513718102),0.0
13119,1311905,2024.0,No informado,4.0,No informado,Camión aljibe,No informado,-70.7314821423429,-33.4915571532479,POINT (-70.7314821423429 -33.4915571532479),0.0
13119,1311905,2024.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No,-70.7330785658823,-33.490872966887,POINT (-70.7330785658823 -33.490872966887),0.0
13119,1311905,2022.0,Allegado,1.0,No informado,Camión aljibe,No,-70.7334270705868,-33.4907386594826,POINT (-70.7334270705868 -33.4907386594826),2.0
13119,1311905,2024.0,Propietario y pagando dividendo,4.0,No informado,No informado,No informado,-70.7311389,-33.4915737666667,POINT (-70.7311389 -33.4915737666667),0.0
13119,1311905,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.7308786267977,-33.4910655855017,POINT (-70.7308786267977 -33.4910655855017),4.0
13119,1311905,2018.0,No informado,2.0,No informado,Camión aljibe,No,-70.7318605323651,-33.4906979433348,POINT (-70.7318605323651 -33.4906979433348),6.0
13119,1311905,2024.0,Allegado,2.0,No informado,Camión aljibe,No,-70.7324476741814,-33.490897115216,POINT (-70.7324476741814 -33.490897115216),0.0
13119,1311905,2015.0,Propietario y sin deuda,3.0,No informado,"Río, vertiente, etc.",No informado,-70.7331222007786,-33.490680019061,POINT (-70.7331222007786 -33.490680019061),9.0
13119,1311905,2022.0,No informado,2.0,No informado,Camión aljibe,No informado,-70.7335136039906,-33.4908600494916,POINT (-70.7335136039906 -33.4908600494916),2.0
13119,1311905,2019.0,Allegado,1.0,No,Pozo o noria,No informado,-70.7338630000783,-33.4909446482289,POINT (-70.7338630000783 -33.4909446482289),5.0
13119,1311905,9999.0,Allegado,2.0,Si,No informado,No informado,-70.733268152992,-33.4906711721604,POINT (-70.733268152992 -33.4906711721604),-7975.0
13119,1311905,2018.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No,-70.7318749912113,-33.4907154526172,POINT (-70.7318749912113 -33.4907154526172),6.0
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9346799374602,-33.6480239576422,POINT (-70.9346799374602 -33.6480239576422),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9349237848073,-33.6477686930448,POINT (-70.9349237848073 -33.6477686930448),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9350894166351,-33.6484872880775,POINT (-70.9350894166351 -33.6484872880775),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9351059984871,-33.6484917060115,POINT (-70.9351059984871 -33.6484917060115),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9347280701115,-33.6560605225981,POINT (-70.9347280701115 -33.6560605225981),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9338391339045,-33.6442941887349,POINT (-70.9338391339045 -33.6442941887349),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9349198453128,-33.6484771315008,POINT (-70.9349198453128 -33.6484771315008),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9347472497745,-33.6491407989171,POINT (-70.9347472497745 -33.6491407989171),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9348559824491,-33.6556906113788,POINT (-70.9348559824491 -33.6556906113788),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9348226990539,-33.648819649663,POINT (-70.9348226990539 -33.648819649663),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9348354401741,-33.6557004784316,POINT (-70.9348354401741 -33.6557004784316),
13601,1360104,2018.0,No informado,3.0,No informado,No informado,No informado,-70.93481334,-33.6484364,POINT (-70.93481334 -33.6484364),6.0
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9344638697803,-33.6493428144604,POINT (-70.9344638697803 -33.6493428144604),
13601,1360104,2018.0,Propietario y sin deuda,4.0,No informado,No informado,No informado,-70.9331470431621,-33.6438294083506,POINT (-70.9331470431621 -33.6438294083506),6.0
13601,1360104,2022.0,Allegado,4.0,No informado,"Río, vertiente, etc.",No informado,-70.9345716666667,-33.65585,POINT (-70.9345716666667 -33.65585),2.0
13601,1360104,2022.0,Propietario y sin deuda,3.0,No informado,No informado,No informado,-70.93397351,-33.65041728,POINT (-70.93397351 -33.65041728),2.0
13601,1360104,2023.0,Propietario y pagando dividendo,3.0,No informado,No informado,No informado,-70.9327578990171,-33.6440681421898,POINT (-70.9327578990171 -33.6440681421898),1.0
13601,1360104,2023.0,No informado,1.0,No,"Río, vertiente, etc.",No informado,-70.93480102,-33.65094371,POINT (-70.93480102 -33.65094371),1.0
13601,1360104,2022.0,Allegado,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9295653,-33.66522749,POINT (-70.9295653 -33.66522749),2.0
13601,1360104,2015.0,Allegado,3.0,No informado,No informado,No informado,-70.9351016666667,-33.6551883333333,POINT (-70.9351016666667 -33.6551883333333),9.0
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9344092984236,-33.6550431371554,POINT (-70.9344092984236 -33.6550431371554),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9346862595311,-33.6550472593881,POINT (-70.9346862595311 -33.6550472593881),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9341865350068,-33.6452637336418,POINT (-70.9341865350068 -33.6452637336418),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9340402969773,-33.6542116580223,POINT (-70.9340402969773 -33.6542116580223),
13601,1360104,2023.0,Propietario y pagando dividendo,4.0,No informado,Camión aljibe,No informado,-70.9349120501429,-33.6494020745158,POINT (-70.9349120501429 -33.6494020745158),1.0
13601,1360104,2020.0,Allegado,3.0,No informado,No informado,No informado,-70.9340906027768,-33.6449073646619,POINT (-70.9340906027768 -33.6449073646619),4.0
13601,1360104,2024.0,No informado,1.0,No informado,No informado,No informado,-70.9341278347014,-33.6450296230518,POINT (-70.9341278347014 -33.6450296230518),0.0
13601,1360104,2022.0,Allegado,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9339642710893,-33.6538728175955,POINT (-70.9339642710893 -33.6538728175955),2.0
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.93423499468,-33.6458486455355,POINT (-70.93423499468 -33.6458486455355),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.933619578016,-33.6456681739438,POINT (-70.933619578016 -33.6456681739438),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.933878719955,-33.6459675430353,POINT (-70.933878719955 -33.6459675430353),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9337285431812,-33.6462767791406,POINT (-70.9337285431812 -33.6462767791406),
13601,1360104,2023.0,Allegado,3.0,No informado,"Río, vertiente, etc.",No informado,-70.933955,-33.653765,POINT (-70.933955 -33.653765),1.0
13601,1360104,2022.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.9341194125268,-33.6536061394906,POINT (-70.9341194125268 -33.6536061394906),2.0
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9344547335058,-33.6473916750401,POINT (-70.9344547335058 -33.6473916750401),
13601,1360104,2020.0,Propietario y sin deuda,3.0,No informado,"Río, vertiente, etc.",No,-70.93394,-33.65327,POINT (-70.93394 -33.65327),4.0
13601,1360104,2003.0,Allegado,3.0,No informado,No informado,No informado,-70.93405854,-33.64593211,POINT (-70.93405854 -33.64593211),21.0
13601,1360104,2005.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.9340914511304,-33.6466382642263,POINT (-70.9340914511304 -33.6466382642263),19.0
13601,1360104,2019.0,Propietario y sin deuda,3.0,No informado,No informado,No,-70.9338883333333,-33.6533316666667,POINT (-70.9338883333333 -33.6533316666667),5.0
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9336036024406,-33.646658992155,POINT (-70.9336036024406 -33.646658992155),
13601,1360104,,No informado,No informado,No informado,No informado,No informado,-70.9347224827976,-33.6460632778205,POINT (-70.9347224827976 -33.6460632778205),
13601,1360104,2019.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.9339233899974,-33.6471542547516,POINT (-70.9339233899974 -33.6471542547516),5.0
13601,1360104,2020.0,Propietario y sin deuda,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9338799060396,-33.6530062043821,POINT (-70.9338799060396 -33.6530062043821),4.0
13601,1360104,2023.0,Allegado,3.0,No informado,"Río, vertiente, etc.",No informado,-70.9338670910762,-33.6536377265547,POINT (-70.9338670910762 -33.6536377265547),1.0
13201,1320103,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5147921226229,-33.6084260516063,POINT (-70.5147921226229 -33.6084260516063),5.0
13201,1320103,2017.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5146346241236,-33.6084288172424,POINT (-70.5146346241236 -33.6084288172424),7.0
13201,1320103,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5153570081201,-33.6078781812852,POINT (-70.5153570081201 -33.6078781812852),5.0
13201,1320103,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5153771012539,-33.6078922712485,POINT (-70.5153771012539 -33.6078922712485),5.0
13201,1320103,2020.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.515392071353,-33.6079126468762,POINT (-70.515392071353 -33.6079126468762),4.0
13201,1320103,2023.0,No informado,3.0,No informado,Camión aljibe,No informado,-70.5154773001669,-33.6077357797269,POINT (-70.5154773001669 -33.6077357797269),1.0
13201,1320103,2019.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.5155469327191,-33.607644475704,POINT (-70.5155469327191 -33.607644475704),5.0
13201,1320103,2019.0,Propietario y sin deuda,No informado,No informado,No informado,No informado,-70.5155626735992,-33.607579981291,POINT (-70.5155626735992 -33.607579981291),5.0
13201,1320103,2023.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.514349400305,-33.6090017497021,POINT (-70.514349400305 -33.6090017497021),1.0
13201,1320103,2022.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5146633289712,-33.6076262069175,POINT (-70.5146633289712 -33.6076262069175),2.0
13201,1320103,2001.0,Propietario y sin deuda,3.0,No informado,Camión aljibe,No informado,-70.515178384499,-33.6075956191308,POINT (-70.515178384499 -33.6075956191308),23.0
13201,1320103,2000.0,Propietario y sin deuda,2.0,No informado,Camión aljibe,No informado,-70.5152579247046,-33.6074169895591,POINT (-70.5152579247046 -33.6074169895591),24.0
13201,1320103,2018.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5151586659273,-33.6073817700985,POINT (-70.5151586659273 -33.6073817700985),6.0
13201,1320103,2023.0,No informado,3.0,No informado,Camión aljibe,No informado,-70.515103521275,-33.6074982145903,POINT (-70.515103521275 -33.6074982145903),1.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5164482165128,-33.6089371796697,POINT (-70.5164482165128 -33.6089371796697),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5121438692081,-33.6135537572469,POINT (-70.5121438692081 -33.6135537572469),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5121220648289,-33.6138595780358,POINT (-70.5121220648289 -33.6138595780358),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5122365304265,-33.6137964251109,POINT (-70.5122365304265 -33.6137964251109),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5122480586929,-33.613705499079,POINT (-70.5122480586929 -33.613705499079),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5126180756964,-33.6136988883587,POINT (-70.5126180756964 -33.6136988883587),
13201,1320113,2021.0,No informado,1.0,No informado,Camión aljibe,No informado,-70.5127241196854,-33.6137855548697,POINT (-70.5127241196854 -33.6137855548697),3.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5125626276743,-33.6135518799478,POINT (-70.5125626276743 -33.6135518799478),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5132162384689,-33.6135475616902,POINT (-70.5132162384689 -33.6135475616902),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.511890685103,-33.6133496148522,POINT (-70.511890685103 -33.6133496148522),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5123134215444,-33.6133573694511,POINT (-70.5123134215444 -33.6133573694511),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5123057091993,-33.6132889060393,POINT (-70.5123057091993 -33.6132889060393),
13201,1320113,2023.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5123151434259,-33.6132116848863,POINT (-70.5123151434259 -33.6132116848863),1.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5132293740177,-33.6134634320957,POINT (-70.5132293740177 -33.6134634320957),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5133411066954,-33.6131743751833,POINT (-70.5133411066954 -33.6131743751833),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5134160460935,-33.6132308287989,POINT (-70.5134160460935 -33.6132308287989),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5136043572273,-33.6132898790984,POINT (-70.5136043572273 -33.6132898790984),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5135315788258,-33.6132863505011,POINT (-70.5135315788258 -33.6132863505011),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.513826770402,-33.6131722187636,POINT (-70.513826770402 -33.6131722187636),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5141649609748,-33.6130574216129,POINT (-70.5141649609748 -33.6130574216129),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5143151059371,-33.6130616248734,POINT (-70.5143151059371 -33.6130616248734),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5147398061057,-33.6129877838562,POINT (-70.5147398061057 -33.6129877838562),
